52,"2020-04-06","2020-04-06",3100,3100,0,0,102,"orders","paid",
53,"2020-04-02","2020-04-02",9350,0,0,9350,103,"orders","paid","{""name"":""Rukky Kofi"",""room_no"":""101""}"
54,"2020-04-06","2020-04-06",7300,0,7300,0,104,"orders","owing","{""name"":""Khalid Harber"",""room_no"":""113""}"
55,"2020-03-07","2020-03-07",6100,0,4067,2033,105,"orders","paid","{""name"":""Dennis Brakus"",""room_no"":""114""}"
56,"2020-04-06","2020-04-06",9100,3033,3034,3033,106,"orders","paid","{""name"":""Jeramie Schuppe"",""room_no"":""114""}"
57,"2020-04-02","2020-04-02",6350,6350,0,0,107,"orders","paid",
58,"2020-04-06","2020-04-06",1000,1000,0,0,108,"orders","paid",
59,"2020-04-06","2020-04-06",5100,5100,0,0,109,"orders","paid",
60,"2020-02-06","2020-02-06",16450,16450,0,0,110,"orders","paid",
61,"2020-02-06","2020-02-06",8350,8350,0,0,111,"orders","paid",
62,"2020-03-07","2020-03-07",6600,0,0,6600,112,"orders","paid","{""name"":""Rukky Kofi"",""room_no"":""101""}"
63,"2020-02-06","2020-02-06",5000,0,5000,0,113,"orders","owing","{""name"":""August Russel"",""room_no"":""113""}"
64,"2020-04-06","2020-04-06",3100,0,2067,1033,114,"orders","paid","{""name"":""Viva Lindgren"",""room_no"":""114""}"
65,"2020-02-06","2020-02-06",2000,666,668,666,115,"orders","paid","{""name"":""Wilfredo Nolan"",""room_no"":""114""}"
66,"2020-04-02","2020-04-02",1900,1900,0,0,116,"orders","paid",
67,"2020-03-07","2020-03-07",9100,9100,0,0,117,"orders","paid",
68,"2020-04-06","2020-04-06",5000,5000,0,0,118,"orders","paid",
69,"2020-04-02","2020-04-02",1900,1900,0,0,119,"orders","paid",
70,"2020-04-06","2020-04-06",15350,15350,0,0,120,"orders","paid",
71,"2020-04-06","2020-04-06",13100,0,0,13100,121,"orders","paid","{""name"":""Rukky Kofi"",""room_no"":""101""}"
72,"2020-02-06","2020-02-06",13500,0,13500,0,122,"orders","owing","{""name"":""Kenton Block"",""room_no"":""113""}"
73,"2020-02-06","2020-02-06",14350,0,9567,4783,123,"orders","paid","{""name"":""Christy Larson"",""room_no"":""114""}"
74,"2020-04-06","2020-04-06",8100,2700,2700,2700,124,"orders","paid","{""name"":""Tyshawn Hirthe"",""room_no"":""114""}"
75,"2020-04-02","2020-04-02",5600,5600,0,0,125,"orders","paid",
76,"2020-02-06","2020-02-06",2000,2000,0,0,126,"orders","paid",
77,"2020-04-02","2020-04-02",1400,1400,0,0,127,"orders","paid",
78,"2020-04-06","2020-04-06",5900,5900,0,0,128,"orders","paid",
79,"2020-04-02","2020-04-02",4300,4300,0,0,129,"orders","paid",
80,"2020-04-06","2020-04-06",2600,0,0,2600,130,"orders","paid","{""name"":""Rukky Kofi"",""room_no"":""101""}"
81,"2020-02-06","2020-02-06",1700,0,1700,0,131,"orders","owing","{""name"":""Alberto Hermiston"",""room_no"":""113""}"
82,"2020-03-07","2020-03-07",6000,0,4000,2000,132,"orders","paid","{""name"":""Raquel Toy"",""room_no"":""114""}"
83,"2020-04-06","2020-04-06",700,233,234,233,133,"orders","paid","{""name"":""Mortimer Haag"",""room_no"":""114""}"
84,"2020-04-02","2020-04-02",16950,16950,0,0,134,"orders","paid",
85,"2020-03-07","2020-03-07",1000,1000,0,0,135,"orders","paid",
86,"2020-03-07","2020-03-07",4500,4500,0,0,136,"orders","paid",
87,"2020-02-06","2020-02-06",13200,13200,0,0,137,"orders","paid",
88,"2020-04-02","2020-04-02",3000,3000,0,0,138,"orders","paid",
89,"2020-04-06","2020-04-06",7700,0,0,7700,139,"orders","paid","{""name"":""Rukky Kofi"",""room_no"":""101""}"
90,"2020-04-06","2020-04-06",4600,0,4600,0,140,"orders","owing","{""name"":""Kendall Schmitt"",""room_no"":""113""}"
91,"2020-04-02","2020-04-02",7400,0,4934,2466,141,"orders","paid","{""name"":""Kirstin Swift"",""room_no"":""114""}"
92,"2020-04-02","2020-04-02",6050,2016,2018,2016,142,"orders","paid","{""name"":""Astrid Dooley"",""room_no"":""114""}"
93,"2020-04-02","2020-04-02",7000,7000,0,0,143,"orders","paid",
94,"2020-02-06","2020-02-06",5000,5000,0,0,144,"orders","paid",
95,"2020-02-06","2020-02-06",18750,18750,0,0,145,"orders","paid",
96,"2020-02-06","2020-02-06",12400,12400,0,0,146,"orders","paid",
97,"2020-03-07","2020-03-07",3000,3000,0,0,147,"orders","paid",
98,"2020-04-06","2020-04-06",6000,0,0,6000,148,"orders","paid","{""name"":""Rukky Kofi"",""room_no"":""101""}"
99,"2020-02-06","2020-02-06",5350,0,5350,0,149,"orders","owing","{""name"":""Marie Conroy"",""room_no"":""113""}"
100,"2020-03-07","2020-03-07",2000,0,1334,666,150,"orders","paid","{""name"":""Gregory Wyman"",""room_no"":""114""}"
101,"2020-02-06","2020-02-06",3800,1266,1268,1266,151,"orders","paid","{""name"":""Lucio Koelpin"",""room_no"":""114""}"
102,"2020-04-06","2020-04-06",3000,3000,0,0,152,"orders","paid",
103,"2020-04-06","2020-04-06",4300,4300,0,0,153,"orders","paid",
104,"2020-02-06","2020-02-06",3400,3400,0,0,154,"orders","paid",
105,"2020-04-02","2020-04-02",4100,4100,0,0,155,"orders","paid",
106,"2020-03-07","2020-03-07",700,700,0,0,156,"orders","paid",
107,"2020-03-07","2020-03-07",7800,0,0,7800,157,"orders","paid","{""name"":""Rukky Kofi"",""room_no"":""101""}"
108,"2020-04-06","2020-04-06",5000,0,5000,0,158,"orders","owing","{""name"":""Ahmad Tromp"",""room_no"":""113""}"
109,"2020-02-06","2020-02-06",5100,0,3400,1700,159,"orders","paid","{""name"":""Lionel Pfannerstill"",""room_no"":""114""}"
110,"2020-02-06","2020-02-06",7800,2600,2600,2600,160,"orders","paid","{""name"":""Mandy Heathcote"",""room_no"":""114""}"
111,"2020-04-02","2020-04-02",5000,5000,0,0,161,"orders","paid",
112,"2020-04-02","2020-04-02",7800,7800,0,0,162,"orders","paid",
113,"2020-04-06","2020-04-06",10000,10000,0,0,163,"orders","paid",
114,"2020-04-06","2020-04-06",14900,14900,0,0,164,"orders","paid",
115,"2020-02-06","2020-02-06",3300,3300,0,0,165,"orders","paid",
116,"2020-03-07","2020-03-07",5100,0,0,5100,166,"orders","paid","{""name"":""Rukky Kofi"",""room_no"":""101""}"
117,"2020-03-07","2020-03-07",15800,0,15800,0,167,"orders","owing","{""name"":""Oceane Koss"",""room_no"":""113""}"
118,"2020-02-06","2020-02-06",6050,0,4034,2016,168,"orders","paid","{""name"":""Danyka Schiller"",""room_no"":""114""}"
119,"2020-04-06","2020-04-06",12050,4016,4018,4016,169,"orders","paid","{""name"":""Wilton Nienow"",""room_no"":""114""}"
120,"2020-02-06","2020-02-06",14900,14900,0,0,170,"orders","paid",
121,"2020-04-06","2020-04-06",6900,6900,0,0,171,"orders","paid",
122,"2020-04-06","2020-04-06",6000,6000,0,0,172,"orders","paid",
123,"2020-03-07","2020-03-07",5700,5700,0,0,173,"orders","paid",
124,"2020-04-02","2020-04-02",10000,10000,0,0,174,"orders","paid",
125,"2020-04-02","2020-04-02",1000,0,0,1000,175,"orders","paid","{""name"":""Rukky Kofi"",""room_no"":""101""}"
126,"2020-04-06","2020-04-06",1000,0,1000,0,176,"orders","owing","{""name"":""Rosemarie Harber"",""room_no"":""113""}"
127,"2020-04-02","2020-04-02",1700,0,1134,566,177,"orders","paid","{""name"":""Aisha Jones"",""room_no"":""114""}"
128,"2020-04-06","2020-04-06",2000,666,668,666,178,"orders","paid","{""name"":""Phoebe Bogisich"",""room_no"":""114""}"
129,"2020-04-02","2020-04-02",5300,5300,0,0,179,"orders","paid",
130,"2020-03-07","2020-03-07",3900,3900,0,0,180,"orders","paid",
131,"2020-04-02","2020-04-02",1000,1000,0,0,181,"orders","paid",
132,"2020-03-07","2020-03-07",3300,3300,0,0,182,"orders","paid",
133,"2020-04-06","2020-04-06",5000,5000,0,0,183,"orders","paid",
134,"2020-02-06","2020-02-06",11900,0,0,11900,184,"orders","paid","{""name"":""Rukky Kofi"",""room_no"":""101""}"
135,"2020-02-06","2020-02-06",8300,0,8300,0,185,"orders","owing","{""name"":""Candido Zulauf"",""room_no"":""113""}"
136,"2020-03-07","2020-03-07",14250,0,9500,4750,186,"orders","paid","{""name"":""Darrion Schamberger"",""room_no"":""114""}"
137,"2020-04-06","2020-04-06",1400,466,468,466,187,"orders","paid","{""name"":""Kenya Rohan"",""room_no"":""114""}"
138,"2020-04-02","2020-04-02",3800,3800,0,0,188,"orders","paid",
139,"2020-02-06","2020-02-06",5100,5100,0,0,189,"orders","paid",
140,"2020-02-06","2020-02-06",5900,5900,0,0,190,"orders","paid",
141,"2020-04-06","2020-04-06",4900,4900,0,0,191,"orders","paid",
142,"2020-02-06","2020-02-06",10350,10350,0,0,192,"orders","paid",
143,"2020-03-07","2020-03-07",11400,0,0,11400,193,"orders","paid","{""name"":""Rukky Kofi"",""room_no"":""101""}"
144,"2020-03-07","2020-03-07",3000,0,3000,0,194,"orders","owing","{""name"":""Dejah Eichmann"",""room_no"":""113""}"
145,"2020-04-02","2020-04-02",5100,0,3400,1700,195,"orders","paid","{""name"":""Candace Predovic"",""room_no"":""114""}"
146,"2020-02-06","2020-02-06",1400,466,468,466,196,"orders","paid","{""name"":""Arvid Huel"",""room_no"":""114""}"
147,"2020-02-06","2020-02-06",13500,13500,0,0,197,"orders","paid",
148,"2020-02-06","2020-02-06",3000,3000,0,0,198,"orders","paid",
149,"2020-04-02","2020-04-02",5000,5000,0,0,199,"orders","paid",
150,"2020-02-06","2020-02-06",11800,11800,0,0,200,"orders","paid",
151,"2020-04-02","2020-04-02",3500,3500,0,0,201,"orders","paid",
152,"2020-04-02","2020-04-02",8900,0,0,8900,202,"orders","paid","{""name"":""Rukky Kofi"",""room_no"":""101""}"
153,"2020-04-02","2020-04-02",1000,0,1000,0,203,"orders","owing","{""name"":""Mariana Purdy"",""room_no"":""113""}"
154,"2020-02-06","2020-02-06",14100,0,9400,4700,204,"orders","paid","{""name"":""Carolyne Wisoky"",""room_no"":""114""}"
155,"2020-04-06","2020-04-06",3000,1000,1000,1000,205,"orders","paid","{""name"":""Bailey Torphy"",""room_no"":""114""}"
156,"2020-04-02","2020-04-02",6850,6850,0,0,206,"orders","paid",
157,"2020-04-02","2020-04-02",7300,7300,0,0,207,"orders","paid",
158,"2020-03-07","2020-03-07",5700,5700,0,0,208,"orders","paid",
159,"2020-02-06","2020-02-06",3300,3300,0,0,209,"orders","paid",
160,"2020-02-06","2020-02-06",5000,5000,0,0,210,"orders","paid",
161,"2020-03-07","2020-03-07",4700,0,0,4700,211,"orders","paid","{""name"":""Rukky Kofi"",""room_no"":""101""}"
162,"2020-02-06","2020-02-06",3400,0,3400,0,212,"orders","owing","{""name"":""Ralph Murray"",""room_no"":""113""}"
163,"2020-04-02","2020-04-02",12150,0,8100,4050,213,"orders","paid","{""name"":""Timothy Terry"",""room_no"":""114""}"
164,"2020-03-07","2020-03-07",8700,2900,2900,2900,214,"orders","paid","{""name"":""Tremaine Daugherty"",""room_no"":""114""}"
165,"2020-04-02","2020-04-02",3900,3900,0,0,215,"orders","paid",
166,"2020-03-07","2020-03-07",4000,4000,0,0,216,"orders","paid",
167,"2020-04-02","2020-04-02",5700,5700,0,0,217,"orders","paid",
168,"2020-04-06","2020-04-06",3100,3100,0,0,218,"orders","paid",
169,"2020-02-06","2020-02-06",3400,3400,0,0,219,"orders","paid",
170,"2020-04-06","2020-04-06",3000,0,0,3000,220,"orders","paid","{""name"":""Rukky Kofi"",""room_no"":""101""}"
171,"2020-02-06","2020-02-06",2100,0,2100,0,221,"orders","owing","{""name"":""Ali Boehm"",""room_no"":""113""}"
172,"2020-03-07","2020-03-07",6500,0,4334,2166,222,"orders","paid","{""name"":""Augusta Dibbert"",""room_no"":""114""}"
173,"2020-03-07","2020-03-07",17100,5700,5700,5700,223,"orders","paid","{""name"":""Chelsea Aufderhar"",""room_no"":""114""}"
174,"2020-03-07","2020-03-07",4300,4300,0,0,224,"orders","paid",
175,"2020-02-06","2020-02-06",7300,7300,0,0,225,"orders","paid",
176,"2020-03-07","2020-03-07",4100,4100,0,0,226,"orders","paid",
177,"2020-03-07","2020-03-07",8000,8000,0,0,227,"orders","paid",
178,"2020-02-06","2020-02-06",700,700,0,0,228,"orders","paid",
179,"2020-04-06","2020-04-06",3400,0,0,3400,229,"orders","paid","{""name"":""Rukky Kofi"",""room_no"":""101""}"
180,"2020-02-06","2020-02-06",5700,0,5700,0,230,"orders","owing","{""name"":""Janae Runte"",""room_no"":""113""}"
181,"2020-04-06","2020-04-06",4700,0,3134,1566,231,"orders","paid","{""name"":""Frederic Powlowski"",""room_no"":""114""}"
182,"2020-04-02","2020-04-02",5000,1666,1668,1666,232,"orders","paid","{""name"":""Muhammad Boyer"",""room_no"":""114""}"
183,"2020-04-06","2020-04-06",7500,7500,0,0,233,"orders","paid",
184,"2020-03-07","2020-03-07",3350,3350,0,0,234,"orders","paid",
185,"2020-03-07","2020-03-07",6900,6900,0,0,235,"orders","paid",
186,"2020-03-07","2020-03-07",3000,3000,0,0,236,"orders","paid",
187,"2020-04-06","2020-04-06",10000,10000,0,0,237,"orders","paid",
188,"2020-02-06","2020-02-06",3000,0,0,3000,238,"orders","paid","{""name"":""Rukky Kofi"",""room_no"":""101""}"
189,"2020-03-07","2020-03-07",5100,0,5100,0,239,"orders","owing","{""name"":""Lazaro Hirthe"",""room_no"":""113""}"
190,"2020-02-06","2020-02-06",2000,0,1334,666,240,"orders","paid","{""name"":""Rowena Schoen"",""room_no"":""114""}"
191,"2020-02-06","2020-02-06",9000,3000,3000,3000,241,"orders","paid","{""name"":""Beth Cummerata"",""room_no"":""114""}"
192,"2020-02-06","2020-02-06",4700,4700,0,0,242,"orders","paid",
193,"2020-04-02","2020-04-02",4000,4000,0,0,243,"orders","paid",
194,"2020-04-02","2020-04-02",5000,5000,0,0,244,"orders","paid",
195,"2020-02-06","2020-02-06",4000,4000,0,0,245,"orders","paid",
196,"2020-02-06","2020-02-06",7700,7700,0,0,246,"orders","paid",
197,"2020-03-07","2020-03-07",7500,0,0,7500,247,"orders","paid","{""name"":""Rukky Kofi"",""room_no"":""101""}"
198,"2020-04-02","2020-04-02",6700,0,6700,0,248,"orders","owing","{""name"":""Daniela Gulgowski"",""room_no"":""113""}"
199,"2020-03-07","2020-03-07",6700,0,4467,2233,249,"orders","paid","{""name"":""Robyn Turner"",""room_no"":""114""}"
200,"2020-04-06","2020-04-06",1000,333,334,333,250,"orders","paid","{""name"":""Daniella Schroeder"",""room_no"":""114""}"
201,"2020-03-07","2020-03-07",5100,5100,0,0,251,"orders","paid",
202,"2020-04-06","2020-04-06",4000,4000,0,0,252,"orders","paid",
203,"2020-03-07","2020-03-07",7500,7500,0,0,253,"orders","paid",
204,"2020-02-06","2020-02-06",7700,7700,0,0,254,"orders","paid",
205,"2020-04-06","2020-04-06",2000,2000,0,0,255,"orders","paid",
206,"2020-04-06","2020-04-06",3000,0,0,3000,256,"orders","paid","{""name"":""Rukky Kofi"",""room_no"":""101""}"
207,"2020-02-06","2020-02-06",6050,0,6050,0,257,"orders","owing","{""name"":""Cali Runolfsson"",""room_no"":""113""}"
208,"2020-03-07","2020-03-07",5600,0,3734,1866,258,"orders","paid","{""name"":""Breanna Crist"",""room_no"":""114""}"
209,"2020-02-06","2020-02-06",1700,566,568,566,259,"orders","paid","{""name"":""Katheryn Moen"",""room_no"":""114""}"
210,"2020-02-06","2020-02-06",6600,6600,0,0,260,"orders","paid",
211,"2020-04-06","2020-04-06",7700,7700,0,0,261,"orders","paid",
212,"2020-02-06","2020-02-06",5000,5000,0,0,262,"orders","paid",
213,"2020-02-06","2020-02-06",3900,3900,0,0,263,"orders","paid",
214,"2020-04-02","2020-04-02",6000,6000,0,0,264,"orders","paid",
215,"2020-04-06","2020-04-06",3000,0,0,3000,265,"orders","paid","{""name"":""Rukky Kofi"",""room_no"":""101""}"
216,"2020-03-07","2020-03-07",3000,0,3000,0,266,"orders","owing","{""name"":""Roderick Nolan"",""room_no"":""113""}"
217,"2020-04-06","2020-04-06",1000,0,667,333,267,"orders","paid","{""name"":""Joesph Tromp"",""room_no"":""114""}"
218,"2020-04-02","2020-04-02",8700,2900,2900,2900,268,"orders","paid","{""name"":""Eunice Kovacek"",""room_no"":""114""}"
219,"2020-04-06","2020-04-06",5100,5100,0,0,269,"orders","paid",
220,"2020-04-02","2020-04-02",14750,14750,0,0,270,"orders","paid",
221,"2020-03-07","2020-03-07",17600,17600,0,0,271,"orders","paid",
222,"2020-02-06","2020-02-06",5000,5000,0,0,272,"orders","paid",
223,"2020-02-06","2020-02-06",7350,7350,0,0,273,"orders","paid",
224,"2020-02-06","2020-02-06",7000,0,0,7000,274,"orders","paid","{""name"":""Rukky Kofi"",""room_no"":""101""}"
225,"2020-04-06","2020-04-06",15300,0,15300,0,275,"orders","owing","{""name"":""Jarrett Greenholt"",""room_no"":""113""}"
226,"2020-04-06","2020-04-06",6600,0,4400,2200,276,"orders","paid","{""name"":""Barton Casper"",""room_no"":""114""}"
227,"2020-03-07","2020-03-07",13600,4533,4534,4533,277,"orders","paid","{""name"":""Caesar Sanford"",""room_no"":""114""}"
228,"2020-02-06","2020-02-06",10850,10850,0,0,278,"orders","paid",
229,"2020-03-07","2020-03-07",8000,8000,0,0,279,"orders","paid",
230,"2020-04-02","2020-04-02",1700,1700,0,0,280,"orders","paid",
231,"2020-02-06","2020-02-06",5700,5700,0,0,281,"orders","paid",
232,"2020-03-07","2020-03-07",9700,9700,0,0,282,"orders","paid",
233,"2020-04-02","2020-04-02",4300,0,0,4300,283,"orders","paid","{""name"":""Rukky Kofi"",""room_no"":""101""}"
234,"2020-04-06","2020-04-06",5700,0,5700,0,284,"orders","owing","{""name"":""Brionna Weissnat"",""room_no"":""113""}"
235,"2020-04-06","2020-04-06",2000,0,1334,666,285,"orders","paid","{""name"":""Shanie Schowalter"",""room_no"":""114""}"
236,"2020-02-06","2020-02-06",1700,566,568,566,286,"orders","paid","{""name"":""Lonzo Stroman"",""room_no"":""114""}"
237,"2020-04-02","2020-04-02",9500,9500,0,0,287,"orders","paid",
238,"2020-04-06","2020-04-06",1700,1700,0,0,288,"orders","paid",
239,"2020-03-07","2020-03-07",8300,8300,0,0,289,"orders","paid",
240,"2020-02-06","2020-02-06",3400,3400,0,0,290,"orders","paid",
241,"2020-04-06","2020-04-06",5600,5600,0,0,291,"orders","paid",
242,"2020-03-07","2020-03-07",1700,0,0,1700,292,"orders","paid","{""name"":""Rukky Kofi"",""room_no"":""101""}"
243,"2020-02-06","2020-02-06",5000,0,5000,0,293,"orders","owing","{""name"":""Lloyd Jaskolski"",""room_no"":""113""}"
244,"2020-04-06","2020-04-06",6000,0,4000,2000,294,"orders","paid","{""name"":""Hermann Hoeger"",""room_no"":""114""}"
245,"2020-03-07","2020-03-07",5700,1900,1900,1900,295,"orders","paid","{""name"":""Lelah Hermann"",""room_no"":""114""}"
246,"2020-04-02","2020-04-02",12050,12050,0,0,296,"orders","paid",
247,"2020-02-06","2020-02-06",5700,5700,0,0,297,"orders","paid",
248,"2020-02-06","2020-02-06",6000,6000,0,0,298,"orders","paid",
249,"2020-04-06","2020-04-06",3800,3800,0,0,299,"orders","paid",
250,"2020-04-02","2020-04-02",6700,6700,0,0,300,"orders","paid",
251,"2020-02-06","2020-02-06",9300,0,0,9300,301,"orders","paid","{""name"":""Rukky Kofi"",""room_no"":""101""}"
252,"2020-04-06","2020-04-06",3000,0,3000,0,302,"orders","owing","{""name"":""Adella Aufderhar"",""room_no"":""113""}"
253,"2020-03-07","2020-03-07",1000,0,667,333,303,"orders","paid","{""name"":""Morton Mills"",""room_no"":""114""}"
254,"2020-03-07","2020-03-07",7400,2466,2468,2466,304,"orders","paid","{""name"":""Oceane Schmitt"",""room_no"":""114""}"
255,"2020-02-06","2020-02-06",16050,16050,0,0,305,"orders","paid",
256,"2020-02-06","2020-02-06",5000,5000,0,0,306,"orders","paid",
257,"2020-04-06","2020-04-06",3000,3000,0,0,307,"orders","paid",
258,"2020-03-07","2020-03-07",6500,6500,0,0,308,"orders","paid",
259,"2020-03-07","2020-03-07",5100,5100,0,0,309,"orders","paid",
260,"2020-04-06","2020-04-06",5600,0,0,5600,310,"orders","paid","{""name"":""Rukky Kofi"",""room_no"":""101""}"
261,"2020-04-06","2020-04-06",10500,0,10500,0,311,"orders","owing","{""name"":""Molly Kling"",""room_no"":""113""}"
262,"2020-03-07","2020-03-07",1400,0,934,466,312,"orders","paid","{""name"":""Chaz Doyle"",""room_no"":""114""}"
263,"2020-02-06","2020-02-06",3000,1000,1000,1000,313,"orders","paid","{""name"":""Josefina Hirthe"",""room_no"":""114""}"
264,"2020-04-02","2020-04-02",5600,5600,0,0,314,"orders","paid",
265,"2020-04-06","2020-04-06",3900,3900,0,0,315,"orders","paid",
266,"2020-04-02","2020-04-02",12650,12650,0,0,316,"orders","paid",
267,"2020-03-07","2020-03-07",5700,5700,0,0,317,"orders","paid",
268,"2020-04-06","2020-04-06",4000,4000,0,0,318,"orders","paid",
269,"2020-04-06","2020-04-06",5700,0,0,5700,319,"orders","paid","{""name"":""Rukky Kofi"",""room_no"":""101""}"
270,"2020-02-06","2020-02-06",3300,0,3300,0,320,"orders","owing","{""name"":""Kristoffer Mayert"",""room_no"":""113""}"
271,"2020-03-07","2020-03-07",17200,0,11467,5733,321,"orders","paid","{""name"":""Jake Hand"",""room_no"":""114""}"
272,"2020-03-07","2020-03-07",5100,1700,1700,1700,322,"orders","paid","{""name"":""Selmer Keebler"",""room_no"":""114""}"
273,"2020-04-06","2020-04-06",2000,2000,0,0,323,"orders","paid",
274,"2020-04-02","2020-04-02",5700,5700,0,0,324,"orders","paid",
275,"2020-04-06","2020-04-06",7800,7800,0,0,325,"orders","paid",
276,"2020-02-06","2020-02-06",8000,8000,0,0,326,"orders","paid",
277,"2020-03-07","2020-03-07",11000,11000,0,0,327,"orders","paid",
278,"2020-02-06","2020-02-06",2000,0,0,2000,328,"orders","paid","{""name"":""Rukky Kofi"",""room_no"":""101""}"
279,"2020-03-07","2020-03-07",8050,0,8050,0,329,"orders","owing","{""name"":""Joe Hilpert"",""room_no"":""113""}"
280,"2020-04-06","2020-04-06",5000,0,3334,1666,330,"orders","paid","{""name"":""Cecil Green"",""room_no"":""114""}"
281,"2020-02-06","2020-02-06",7350,2450,2450,2450,331,"orders","paid","{""name"":""Wendy Howell"",""room_no"":""114""}"
282,"2020-03-07","2020-03-07",5000,5000,0,0,332,"orders","paid",
283,"2020-04-06","2020-04-06",7800,7800,0,0,333,"orders","paid",
284,"2020-04-02","2020-04-02",5100,5100,0,0,334,"orders","paid",
